"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.525570392E1	-1.776670814E-1	9.080761671E-1	8.822935104E0	8.871321873E0
1.525779336E1	-1.052841991E-1	8.853443861E-1	8.913264275E0	8.957745223E0
1.525988234E1	-2.333002165E-2	8.955138922E-1	9.013164520E0	9.057572748E0
1.526197206E1	5.862415582E-2	8.536394835E-1	9.103493690E0	9.143617147E0
1.526406164E1	1.310070455E-1	8.446664214E-1	9.194420815E0	9.234067269E0
1.526614711E1	1.746760458E-1	8.309076428E-1	9.318249702E0	9.356852930E0
1.526822742E1	2.231307179E-1	8.027920127E-1	9.380462646E0	9.417395701E0
1.527033089E1	2.811566591E-1	8.081758618E-1	9.470791817E0	9.509368797E0
1.527241845E1	3.056831062E-1	7.848458290E-1	9.570692062E0	9.607682951E0
1.527451089E1	3.828516304E-1	7.854440212E-1	9.594620705E0	9.634326346E0
1.527659639E1	4.163511395E-1	8.147560954E-1	9.675378799E0	9.718545708E0
1.527868643E1	4.881358147E-1	8.243274093E-1	9.679565430E0	9.726858648E0
1.528077553E1	5.509474277E-1	8.392825127E-1	9.736394882E0	9.788019386E0
1.528286471E1	5.892325640E-1	8.638089895E-1	9.831509590E0	9.886958168E0
1.528495161E1	5.946164131E-1	9.074779749E-1	9.921838760E0	9.980980380E0
1.528703367E1	6.041877270E-1	9.505487680E-1	1.000259686E1	1.006580993E1
1.528913274E1	5.760720372E-1	9.888339639E-1	1.012642574E1	1.019088563E1
1.529122196E1	5.712863803E-1	1.017547846E0	1.020239735E1	1.026891832E1
1.529331374E1	5.623133183E-1	1.061216831E0	1.031665516E1	1.038632520E1
1.529540056E1	5.718846321E-1	1.104287624E0	1.037827015E1	1.045251140E1
1.529748983E1	5.670989752E-1	1.142572761E0	1.044526863E1	1.052286608E1
1.529957915E1	5.240281820E-1	1.156929731E0	1.049791145E1	1.057446154E1
1.530166889E1	4.953143001E-1	1.180858016E0	1.051167011E1	1.058938008E1
1.530375975E1	5.048855543E-1	1.166501045E0	1.053081226E1	1.060724474E1
1.530584721E1	5.294120312E-1	1.171286702E0	1.056909752E1	1.064697196E1
1.530793084E1	5.102694035E-1	1.156929731E0	1.061216831E1	1.068723433E1
1.530999911E1	4.917250574E-1	1.128215909E0	1.065105152E1	1.072191975E1
1.531209923E1	4.534398913E-1	1.104287624E0	1.067976570E1	1.074627630E1
1.531418802E1	4.486542344E-1	1.075573802E0	1.066122150E1	1.072472814E1
1.531628302E1	4.534398913E-1	1.022931695E0	1.061815071E1	1.067694345E1
1.531837016E1	4.719842672E-1	9.990034699E-1	1.048475075E1	1.054280680E1
1.532046114E1	5.006981492E-1	9.702895880E-1	1.042792130E1	1.048492742E1
1.532254837E1	4.582255483E-1	9.026923180E-1	1.043809032E1	1.048706602E1
1.532463649E1	1.920240223E-1	7.627122402E-1	1.066959572E1	1.069854551E1
1.532672153E1	1.926222295E-1	7.058826685E-1	1.073659515E1	1.076149846E1
1.532881630E1	1.728814393E-1	6.717849374E-1	1.058405304E1	1.060676019E1
1.533090557E1	1.920240223E-1	6.143572330E-1	1.047517967E1	1.049493674E1
1.533299639E1	3.535395563E-1	6.005984545E-1	1.025503922E1	1.027869340E1
1.533508470E1	4.725824594E-1	5.862415433E-1	1.010608673E1	1.013410096E1
1.533717559E1	5.682953596E-1	5.485545993E-1	9.958329201E0	9.989604208E0
1.533926268E1	6.065805554E-1	5.150550604E-1	9.891330719E0	9.923288017E0
1.534135194E1	6.299105883E-1	5.294120312E-1	9.838688850E0	9.873037159E0
1.534344072E1	6.628118753E-1	5.006981492E-1	9.710074425E0	9.745540701E0
1.534553054E1	7.339983582E-1	5.204389095E-1	9.632905960E0	9.674837853E0
1.534761991E1	7.914260626E-1	4.869394004E-1	9.509077072E0	9.554371353E0
1.534970918E1	6.819544435E-1	4.193421602E-1	9.586245537E0	9.619616063E0
1.535179924E1	5.395814776E-1	3.421736360E-1	9.793225288E0	9.814045675E0
1.535389087E1	4.935196638E-1	2.662015259E-1	9.970293999E0	9.986049636E0
1.535597712E1	4.989035130E-1	2.183450609E-1	1.004686451E1	1.006161348E1
1.535806634E1	3.948157430E-1	1.944168359E-1	1.032921696E1	1.033858793E1
1.536015476E1	3.200400174E-1	1.082752272E-1	1.057388306E1	1.057927937E1
1.536224485E1	4.199403822E-1	1.328016520E-1	1.049671459E1	1.050595086E1
1.536433409E1	5.874379873E-1	2.105683982E-1	1.051944637E1	1.053793976E1
1.536642350E1	7.980063558E-1	2.650051117E-1	1.056072235E1	1.059414454E1
1.536851328E1	9.607182741E-1	3.332005441E-1	1.060738277E1	1.065601105E1
1.537060418E1	1.061216831E0	4.247260094E-1	1.068694401E1	1.074789959E1
1.537269152E1	1.061815023E0	4.540380836E-1	1.078265667E1	1.084432048E1
1.537478067E1	1.085743308E0	5.162515044E-1	1.083410263E1	1.090060246E1
1.537686944E1	1.109671474E0	5.264210105E-1	1.087238789E1	1.094154049E1
1.537895920E1	1.124028444E0	4.929214716E-1	1.086760235E1	1.093669019E1
1.538104844E1	1.072582722E0	4.211367965E-1	1.097348499E1	1.103381905E1
1.538313780E1	9.834501147E-1	3.349951804E-1	1.122772217E1	1.127568805E1
1.538522757E1	9.738788009E-1	2.338984162E-1	1.112841988E1	1.117340044E1
1.538731839E1	1.074377418E0	1.579262912E-1	1.101416302E1	1.106756588E1
1.538940561E1	1.183848977E0	1.250249892E-1	1.088495064E1	1.094985297E1
1.539149493E1	1.274776220E0	4.905286431E-2	1.073719311E1	1.081271365E1
1.539358384E1	1.269990563E0	-4.247260094E-2	1.064686394E1	1.072242471E1
1.539567357E1	1.212562919E0	-1.435693651E-1	1.057208824E1	1.064236678E1
1.539776282E1	1.150349498E0	-2.159522474E-1	1.043928719E1	1.050469687E1
1.539985208E1	1.030110121E0	-2.745763958E-1	1.030648518E1	1.036147459E1
1.540194186E1	8.961120844E-1	-3.762713671E-1	1.017428207E1	1.022059747E1
1.540403276E1	7.429714203E-1	-4.875376225E-1	1.014736271E1	1.018619995E1
1.540612002E1	7.094719410E-1	-6.029912829E-1	1.001456070E1	1.005775198E1
1.540820928E1	6.903293133E-1	-6.604190469E-1	9.972088814E0	1.001774741E1
1.541030128E1	6.867401004E-1	-7.369893789E-1	1.001097202E1	1.006152703E1
1.541240379E1	7.304090858E-1	-8.081758618E-1	1.002592659E1	1.008493181E1
1.541449336E1	7.304090858E-1	-8.225327730E-1	1.003071213E1	1.009084949E1
1.541658300E1	7.112665176E-1	-8.273184299E-1	1.005464077E1	1.011366189E1
1.541866942E1	7.298108935E-1	-8.033902049E-1	9.987641335E0	1.004644411E1
1.542076086E1	7.770691514E-1	-7.794619799E-1	9.853643417E0	9.914922392E0
1.542284707E1	7.716853023E-1	-6.981059909E-1	9.843474388E0	9.898325020E0
1.542493643E1	7.758727670E-1	-6.023930907E-1	9.890133858E0	9.938792870E0
1.542702508E1	7.854440212E-1	-5.258227587E-1	9.923035622E0	9.967951035E0
1.542911505E1	8.135597110E-1	-4.301098585E-1	9.897911072E0	9.940599453E0
1.543120450E1	8.225327730E-1	-3.296113312E-1	9.921240807E0	9.960734056E0
1.543329358E1	7.986045480E-1	-2.195414752E-1	1.003489971E1	1.006902080E1
1.543538339E1	8.315058947E-1	-1.423729509E-1	1.004387283E1	1.007923874E1
1.543747097E1	8.404789567E-1	-6.640082598E-2	1.001456070E1	1.004998706E1
1.543954868E1	8.829515576E-1	-1.316052489E-2	9.990034103E0	1.002898589E1
1.544165105E1	8.775677085E-1	9.152546525E-2	9.969695091E0	1.000866236E1
1.544373963E1	8.817551732E-1	1.728814393E-1	9.983454704E0	1.002380906E1
1.544583254E1	8.913264275E-1	2.015953064E-1	9.964311600E0	1.000612858E1
1.544792190E1	9.577272534E-1	2.356930375E-1	9.882357597E0	9.931454293E0
1.545002139E1	9.912267923E-1	2.596212626E-1	9.863214493E0	9.916296379E0
1.545209797E1	1.039083242E0	2.793620527E-1	9.857831001E0	9.916378835E0
1.545418863E1	9.810572863E-1	4.271188378E-1	9.957133293E0	1.001445991E1
1.545627244E1	9.804590940E-1	4.701896608E-1	9.947562218E0	1.000681630E1
1.545836506E1	1.066600680E0	4.707878530E-1	9.870393753E0	9.939011573E0
1.546044843E1	1.113858938E0	4.325026870E-1	9.784850121E0	9.857536822E0
1.546252236E1	1.133599758E0	3.894318938E-1	9.808777809E0	9.881742140E0
1.546463307E1	1.158126116E0	3.230310678E-1	9.775876999E0	9.849536856E0
1.546672225E1	1.191027522E0	2.506481707E-1	9.637691498E0	9.714240499E0
1.546881602E1	1.205384374E0	1.836491376E-1	9.552745819E0	9.630245645E0
1.547089751E1	1.234098315E0	1.262213886E-1	9.485747337E0	9.566521470E0
1.547299014E1	1.186840057E0	7.836493850E-2	9.500701904E0	9.574866425E0
1.547507938E1	1.186840057E0	4.486542568E-2	9.472586632E0	9.546753360E0
1.547716951E1	1.239482164E0	-4.127619043E-2	9.382257462E0	9.463866801E0
1.547925796E1	1.483550072E0	-2.410768867E-1	9.048459053E0	9.172439704E0
1.548134728E1	1.478764415E0	-2.937189937E-1	9.039485931E0	9.164350547E0
1.548343657E1	1.455434322E0	-2.745763958E-1	9.215956688E0	9.334213354E0
1.548552668E1	1.389631748E0	-2.309073806E-1	9.435498238E0	9.540074507E0
1.548761505E1	1.313659668E0	-1.399801224E-1	9.664610863E0	9.754486111E0
1.548969195E1	1.227517962E0	-4.486542568E-2	9.869196892E0	9.945343661E0
1.549179396E1	1.165902853E0	4.127619043E-2	1.006421185E1	1.013160369E1
1.549388224E1	1.113260746E0	1.178465188E-1	1.018325520E1	1.024460461E1
1.549597538E1	1.122832060E0	1.519442350E-1	1.025025368E1	1.031268827E1
1.549806146E1	1.133599758E0	1.088734269E-1	1.033160973E1	1.039418402E1
1.550015125E1	1.115055323E0	1.232303679E-1	1.047936630E1	1.053924344E1
1.550224073E1	1.048654556E0	1.860419661E-1	1.068933678E1	1.074226274E1
1.550433153E1	1.029511929E0	2.147558331E-1	1.080359459E1	1.085466125E1
1.550641882E1	1.020538807E0	2.434697002E-1	1.085085201E1	1.090145707E1
1.550850813E1	1.039681435E0	2.673979402E-1	1.086999512E1	1.092287659E1
1.551059708E1	1.034895778E0	2.434697002E-1	1.085085201E1	1.090281047E1
1.551268663E1	1.101894855E0	1.962114573E-1	1.081795120E1	1.087569489E1
1.551477585E1	1.149751306E0	1.339980662E-1	1.074616623E1	1.080832883E1
1.551686193E1	1.226321578E0	6.281159073E-2	1.068455124E1	1.075488006E1
1.551894228E1	1.265205026E0	-4.187439568E-3	1.069472122E1	1.076930004E1
1.552104608E1	1.265803218E0	-4.247260094E-2	1.068993473E1	1.076470001E1
1.552313310E1	1.284347534E0	-7.058826834E-2	1.064267731E1	1.072012647E1
1.552522542E1	1.269990563E0	-5.682953820E-2	1.059003448E1	1.066606469E1
1.552731101E1	1.293320656E0	-9.990034252E-2	1.043749237E1	1.051778995E1
1.552940084E1	1.302293777E0	-1.196411327E-1	1.033220863E1	1.041464442E1
1.553149021E1	1.368694544E0	-2.009970993E-1	1.010847950E1	1.020269976E1
1.553357952E1	1.425524116E0	-2.727817893E-1	9.917651176E0	1.002328957E1
1.553566937E1	1.420738459E0	-3.206382394E-1	9.784850121E0	9.892653766E0
1.553776016E1	1.410568953E0	-3.499503136E-1	9.665806770E0	9.774456021E0
1.553984764E1	1.366899967E0	-3.361915946E-1	9.531808853E0	9.635186574E0
1.554193662E1	1.375872970E0	-3.798605800E-1	9.384650230E0	9.492575016E0
1.554402543E1	1.336391449E0	-3.804588020E-1	9.232108116E0	9.336086507E0
1.554611507E1	1.293320656E0	-4.001995921E-1	9.132207870E0	9.232012707E0
1.554820457E1	1.259222865E0	-3.810569942E-1	9.127422333E0	9.221750653E0
1.555029411E1	1.216750264E0	-3.284149170E-1	9.217751503E0	9.303509033E0
1.555238398E1	1.202393413E0	-3.092723191E-1	9.351150513E0	9.433208107E0
1.555447565E1	1.226919770E0	-2.656033039E-1	9.460622787E0	9.543545503E0
1.555656206E1	1.222732425E0	-2.321037948E-1	9.637093544E0	9.717125024E0
1.555865100E1	1.252642632E0	-1.639083475E-1	9.875179291E0	9.955658970E0
1.556073452E1	1.262812138E0	-6.281159073E-2	1.014138031E1	1.021989405E1
1.556280929E1	1.339980721E0	1.016949583E-2	1.033639526E1	1.042289397E1
1.556491887E1	1.374078393E0	1.112662554E-1	1.060259724E1	1.069184454E1
1.556700826E1	1.389631748E0	2.512463629E-1	1.093519974E1	1.102600537E1
1.556910328E1	1.414756417E0	3.912265003E-1	1.135394382E1	1.144843370E1
1.557118880E1	1.425524116E0	5.353940725E-1	1.168714428E1	1.178592836E1
1.557327341E1	1.311864972E0	7.130611539E-1	1.222074318E1	1.231162092E1
1.557535419E1	1.355534077E0	8.811569214E-1	1.245763302E1	1.256210693E1
1.557745419E1	1.445863128E0	1.021137118E0	1.258026505E1	1.270418474E1
1.557954380E1	1.475175142E0	1.136590719E0	1.276032448E1	1.289549770E1
1.558163604E1	1.499701619E0	1.204187989E0	1.294636726E1	1.308845289E1
1.558372302E1	1.538584948E0	1.204187989E0	1.302233887E1	1.316809105E1
1.558581225E1	1.481157184E0	1.218544960E0	1.310848045E1	1.324805413E1
1.558790313E1	1.572084427E0	1.123430252E0	1.298465252E1	1.312763292E1
1.558999009E1	1.423729420E0	8.009973764E-1	1.267298698E1	1.277784025E1
1.559207969E1	9.786644578E-1	6.903293133E-1	1.354935837E1	1.360218552E1
1.559416528E1	8.362914920E-1	5.599204898E-1	1.360798264E1	1.364514880E1
1.559624560E1	5.934200287E-1	5.401797295E-1	1.391964722E1	1.394275870E1
1.559834771E1	3.984049559E-1	5.294120312E-1	1.410210037E1	1.411765698E1
1.560043673E1	4.073780477E-1	4.624129832E-1	1.395494175E1	1.396854258E1
1.560252971E1	4.827519655E-1	3.804588020E-1	1.356371498E1	1.357763464E1
1.560461730E1	6.957131624E-1	2.464607358E-1	1.292901897E1	1.295006916E1
1.560670453E1	8.135597110E-1	1.310070455E-1	1.240917778E1	1.243650817E1
1.560879390E1	9.134600163E-1	-4.606183618E-2	1.203769207E1	1.207238838E1
1.561088270E1	1.085145116E0	-3.134597540E-1	1.157109165E1	1.162608958E1
1.561297252E1	1.118046403E0	-4.624129832E-1	1.132881927E1	1.139324360E1
1.561506191E1	1.252044439E0	-7.160521746E-1	1.098185921E1	1.107617161E1
1.561715131E1	1.366899967E0	-9.499505758E-1	1.066361427E1	1.079275178E1
1.561924114E1	1.433300734E0	-1.170688510E0	1.027836990E1	1.044364642E1
1.562133280E1	1.519442320E0	-1.409970760E0	1.004566765E1	1.025729794E1
1.562341584E1	1.600798368E0	-1.591227055E0	9.808179855E0	1.006453929E1
1.562549578E1	1.730608940E0	-1.830509305E0	9.537791252E0	9.864848381E0
1.562759676E1	1.850250125E0	-1.992623091E0	9.333204269E0	9.721248595E0
1.562968671E1	2.022533417E0	-2.125424623E0	9.209376335E0	9.665437586E0
1.563177927E1	2.094916344E0	-2.292922258E0	9.095717430E0	9.611360077E0
1.563386536E1	1.925025821E0	-2.436491728E0	9.436694145E0	9.934455835E0
1.563595516E1	1.888535261E0	-2.565704107E0	9.585647583E0	1.010119016E1
1.563804605E1	1.908276081E0	-2.651247501E0	9.634101868E0	1.017283391E1
1.564013345E1	1.817947030E0	-2.580060959E0	9.781859398E0	1.027844440E1
1.564222255E1	1.786242127E0	-2.164308071E0	9.783653259E0	1.017815118E1
1.564431147E1	1.733600020E0	-2.116451740E0	9.802198410E0	1.017682812E1
1.564640149E1	1.623530149E0	-2.097907305E0	9.888937950E0	1.023856235E1
1.564849048E1	1.615155339E0	-2.140978098E0	9.994221687E0	1.034780079E1
1.565057969E1	1.582253933E0	-2.198405743E0	1.008993530E1	1.044716755E1
1.565266940E1	1.505683661E0	-2.136192322E0	1.013300610E1	1.046461722E1
1.565476035E1	1.323230863E0	-2.089532375E0	1.019581699E1	1.049150941E1
1.565684754E1	1.198804140E0	-2.095514536E0	1.016291618E1	1.044572534E1
1.565893673E1	1.130608678E0	-2.048256159E0	1.002891827E1	1.029819552E1
1.566102550E1	1.061815023E0	-1.929811478E0	9.837491989E0	1.008106503E1
1.566311550E1	1.137787223E0	-1.934597135E0	9.641280174E0	9.899066079E0
1.566520528E1	1.231705427E0	-1.905883193E0	9.416355133E0	9.685929640E0
1.566729447E1	1.388435364E0	-1.823929071E0	9.186046600E0	9.467730571E0
1.566938389E1	1.591825247E0	-1.689931035E0	8.864211082E0	9.163187908E0
1.567147364E1	1.623530149E0	-1.517647743E0	8.724231720E0	9.002850877E0
1.567355834E1	1.631905079E0	-1.331007600E0	8.727222443E0	8.977700540E0
1.567565105E1	1.717448473E0	-1.173081279E0	8.692526817E0	8.937884057E0
1.567773995E1	1.692921996E0	-1.000199914E0	8.843872070E0	9.059826596E0
1.567983070E1	1.697109461E0	-8.327022791E-1	8.952147484E0	9.149563825E0
1.568191915E1	1.724626899E0	-6.747759581E-1	8.903095245E0	9.093666229E0
1.568400842E1	1.590628862E0	-5.222335458E-1	9.107681274E0	9.260274631E0
1.568609838E1	1.409372568E0	-4.079762697E-1	9.403793335E0	9.517568217E0
1.568819004E1	1.223928809E0	-3.224328458E-1	9.675976753E0	9.758406161E0
1.569027789E1	1.060618639E0	-1.704886109E-1	9.856635094E0	9.915000435E0
1.569237239E1	9.266205430E-1	-2.213360928E-2	1.004686451E1	1.008952933E1
1.569445418E1	7.304090858E-1	1.202393398E-1	1.029511929E1	1.032169734E1
1.569654411E1	5.778666735E-1	2.823530734E-1	1.056191921E1	1.058148338E1
1.569862829E1	5.012963414E-1	3.924229145E-1	1.074736309E1	1.076620208E1
1.570070980E1	4.205385745E-1	4.881358147E-1	1.092323494E1	1.094222056E1
1.570281245E1	3.631108403E-1	5.407779217E-1	1.106142044E1	1.108058267E1
1.570490333E1	3.439682424E-1	6.077769399E-1	1.115174961E1	1.117359505E1
1.570699396E1	3.349951804E-1	6.173482537E-1	1.122353458E1	1.124549106E1
1.570907979E1	3.643072546E-1	5.892325640E-1	1.129531956E1	1.131654358E1
1.571116872E1	3.792623878E-1	5.557330847E-1	1.138146114E1	1.140133049E1
1.571325865E1	3.990031779E-1	4.845465720E-1	1.147717381E1	1.149432501E1
1.571534774E1	4.193421602E-1	3.888336718E-1	1.149691486E1	1.151112900E1
1.571743695E1	4.486542344E-1	2.745763958E-1	1.149751282E1	1.150953882E1
1.571952349E1	4.875376225E-1	1.453639716E-1	1.147956657E1	1.149083428E1
1.572160489E1	5.694918036E-1	1.196411345E-2	1.140838051E1	1.142259208E1
1.572370505E1	6.275177598E-1	-1.357926875E-1	1.132343483E1	1.134162222E1
1.572579417E1	7.094719410E-1	-3.122633696E-1	1.121994495E1	1.124668945E1
1.572788598E1	7.770691514E-1	-5.132604837E-1	1.113021469E1	1.116910703E1
1.572997252E1	8.309076428E-1	-6.849454641E-1	1.105005455E1	1.110239899E1
1.573206185E1	7.603194118E-1	-8.572286963E-1	1.114277649E1	1.120153537E1
1.573415140E1	5.288137794E-1	-1.106680512E0	1.151306629E1	1.157821580E1
1.573624119E1	6.442674994E-1	-1.278365493E0	1.133779144E1	1.142780879E1
1.573833204E1	7.680960894E-1	-1.369292736E0	1.107518005E1	1.118590843E1
1.574041929E1	9.158528447E-1	-1.469193101E0	1.089870930E1	1.103536040E1
1.574250876E1	1.083350420E0	-1.554138303E0	1.074138069E1	1.090716522E1
1.574459716E1	1.241276741E0	-1.625324726E0	1.059781170E1	1.079333411E1
1.574668700E1	1.389033556E0	-1.701296926E0	1.041655540E1	1.064558368E1
1.574877346E1	1.489532113E0	-1.792224169E0	1.020179939E1	1.046458237E1
1.575085436E1	1.546361685E0	-1.864008784E0	9.997213364E0	1.028640065E1
1.575295576E1	1.555334687E0	-1.931606054E0	9.797411919E0	1.010640630E1
1.575504723E1	1.501496196E0	-1.975275040E0	9.606584549E0	9.921827906E0
1.575713631E1	1.336989641E0	-1.823929071E0	9.477372169E0	9.743451226E0
1.575922271E1	8.745766878E-1	-1.247856975E0	9.694520950E0	9.813550217E0
1.576131146E1	7.106683254E-1	-1.206580877E0	9.556335449E0	9.658386723E0
1.576340204E1	5.844469070E-1	-1.131805062E0	9.317651749E0	9.404317891E0
1.576549060E1	5.066801906E-1	-1.084546804E0	9.136395454E0	9.214482540E0
1.576757993E1	4.289134443E-1	-1.018744230E0	8.940781593E0	9.008850207E0
1.576966965E1	3.702892959E-1	-9.768698215E-1	8.778069496E0	8.840016566E0
1.577176081E1	2.775674164E-1	-9.158528447E-1	8.625527382E0	8.678453360E0
1.577384419E1	2.291127741E-1	-8.829515576E-1	8.477770805E0	8.526704753E0
1.577591830E1	1.896311939E-1	-8.452646136E-1	8.343772888E0	8.388621953E0
1.577801279E1	1.597209126E-1	-8.315058947E-1	8.148159027E0	8.192033225E0
1.578011595E1	1.537388563E-1	-7.794619799E-1	7.947162151E0	7.986775499E0
1.578220884E1	1.142572835E-1	-7.758727670E-1	7.780262947E0	7.819688280E0
1.578429741E1	1.088734269E-1	-7.854440212E-1	7.613363266E0	7.654546097E0
1.578638393E1	7.956135273E-2	-7.716853023E-1	7.522436142E0	7.562332558E0
1.578847493E1	7.956135273E-2	-8.243274093E-1	7.456035137E0	7.501886806E0
1.579056233E1	1.322034448E-1	-8.673982024E-1	7.375277519E0	7.427285903E0
1.579265144E1	2.081755698E-1	-9.200403094E-1	7.251449108E0	7.312545754E0
1.579474011E1	1.896311939E-1	-9.535398483E-1	7.251449108E0	7.316331895E0
1.579682990E1	6.699903309E-2	-1.049252748E0	7.500900745E0	7.574228158E0
1.579891930E1	-3.230310604E-2	-1.121037364E0	7.668996811E0	7.750566453E0
1.580100893E1	-8.973085135E-2	-1.097109199E0	7.812565804E0	7.889732863E0
1.580309842E1	-1.704886109E-1	-1.025922656E0	8.022536278E0	8.089664517E0
1.580518923E1	-2.458625287E-1	-9.535398483E-1	8.294121742E0	8.352373441E0
1.580727066E1	-3.260220885E-1	-9.200403094E-1	8.604590416E0	8.659777180E0
1.580933965E1	-5.192425251E-1	-9.966106415E-1	9.135796547E0	9.204652308E0
1.581143884E1	-5.706881881E-1	-9.864411354E-1	9.355338097E0	9.424494789E0
1.581352815E1	-5.270192027E-1	-9.284151793E-1	9.483952522E0	9.543849298E0
1.581562312E1	-4.791627228E-1	-8.751748800E-1	9.645467758E0	9.696936437E0
1.581770988E1	-4.157529473E-1	-8.506484628E-1	9.845269203E0	9.890691533E0
1.581980004E1	-3.044866920E-1	-8.440681696E-1	1.004028416E1	1.008030105E1
1.582189262E1	-2.315055877E-1	-8.380861282E-1	1.025025368E1	1.028706390E1
1.582398169E1	-2.207378894E-1	-8.183453679E-1	1.051226807E1	1.054638299E1
1.582606716E1	-1.339980662E-1	-7.842476368E-1	1.065464115E1	1.068430521E1
1.582815560E1	-1.094716340E-1	-7.112665176E-1	1.085922718E1	1.088304641E1
1.583024476E1	-2.045863420E-1	-5.964110494E-1	1.115952682E1	1.117732529E1
1.583233506E1	-2.039881349E-1	-4.719842672E-1	1.135454178E1	1.136617787E1
1.583442460E1	-1.136590764E-1	-3.948157430E-1	1.130548859E1	1.131295143E1
1.583651407E1	-2.333002165E-2	-3.511467278E-1	1.121874905E1	1.122426739E1
1.583860501E1	1.196411327E-1	-3.601198196E-1	1.113679504E1	1.114325824E1
1.584069222E1	2.434697002E-1	-3.643072546E-1	1.099322510E1	1.100195416E1
1.584278147E1	2.003988922E-1	-3.212364316E-1	1.104586792E1	1.105235498E1
1.584487023E1	2.189432681E-1	-2.835494876E-1	1.090708351E1	1.091296510E1
1.584695997E1	8.374879137E-3	-2.464607358E-1	1.097468090E1	1.097745116E1
1.584904936E1	-1.076770201E-1	-1.998006850E-1	1.090289593E1	1.090525810E1
1.585113861E1	-1.944168359E-1	-1.627119333E-1	1.078863907E1	1.079161740E1
1.585322839E1	-2.877369225E-1	-9.690931439E-2	1.048295593E1	1.048735186E1
1.585531928E1	-3.373879790E-1	-1.028913707E-1	1.009651470E1	1.010267422E1
1.585740662E1	-4.396811724E-1	-3.768695518E-2	9.872187614E0	9.882045746E0
1.585949581E1	-4.462614357E-1	-3.828516230E-2	9.533603668E0	9.544119337E0
1.586158450E1	-4.570291340E-1	-2.991028316E-2	9.280562401E0	9.291857120E0
1.586367418E1	-5.162515044E-1	-4.546362907E-2	8.985049248E0	8.999982919E0
1.586576359E1	-4.839483798E-1	-8.434699476E-2	8.645866394E0	8.659810977E0
1.586785300E1	-5.048855543E-1	-8.973085135E-2	8.359924316E0	8.375637028E0
1.586994280E1	-5.347958803E-1	-1.244267747E-1	8.021339417E0	8.040110366E0
1.587203359E1	-5.940182209E-1	-1.591227055E-1	7.721040249E0	7.745491605E0
1.587412085E1	-5.856433511E-1	-2.512463629E-1	7.316055298E0	7.343757076E0
1.587621015E1	-6.299105883E-1	-3.044866920E-1	7.092326164E0	7.126751709E0
1.587829883E1	-6.699903607E-1	-3.822534084E-1	6.649653912E0	6.694243938E0
1.588038859E1	-6.897311211E-1	-4.695914388E-1	6.416353703E0	6.470381749E0
1.588247783E1	-7.531409264E-1	-5.521438122E-1	6.121438503E0	6.192260766E0
1.588456718E1	-7.298108935E-1	-6.430711150E-1	5.897709846E0	5.977386204E0
1.588665729E1	-7.298108935E-1	-7.010970116E-1	5.783452511E0	5.871327269E0
1.588874884E1	-7.298108935E-1	-7.489534616E-1	5.726622581E0	5.821319560E0
1.589083513E1	-7.393822074E-1	-7.776673436E-1	5.775077343E0	5.873922953E0
1.589292437E1	-7.094719410E-1	-8.249256015E-1	5.870790482E0	5.970764906E0
1.589501301E1	-7.040880919E-1	-8.530412912E-1	5.985047817E0	6.086396049E0
1.589710302E1	-6.837490797E-1	-9.146564603E-1	6.095715523E0	6.201762409E0
1.589919226E1	-7.070791125E-1	-9.625129104E-1	6.258427620E0	6.371366278E0
1.590128151E1	-7.058826685E-1	-1.024128079E0	6.339783669E0	6.460647462E0
1.590337130E1	-7.483552694E-1	-1.067797065E0	6.407381058E0	6.538712274E0
1.590546220E1	-8.147560954E-1	-1.120439172E0	6.484549522E0	6.630881837E0
1.590754960E1	-8.237292171E-1	-1.240080357E0	6.494719028E0	6.663160239E0
1.590964191E1	-7.082754970E-1	-1.262812138E0	6.499504566E0	6.658821839E0
1.591174357E1	-4.947160780E-1	-1.290927768E0	6.174080849E0	6.326967111E0
1.591383369E1	-3.990031779E-1	-1.367498159E0	6.055037498E0	6.220348371E0
1.591592275E1	-3.744767308E-1	-1.448255897E0	6.060421467E0	6.242306170E0
1.591800918E1	-3.637090325E-1	-1.548754454E0	6.099305153E0	6.303367986E0
1.592009842E1	-3.254238665E-1	-1.586441398E0	6.118447304E0	6.329146420E0
1.592218929E1	-2.961117923E-1	-1.691725612E0	6.099903107E0	6.337068380E0
1.592427650E1	-2.374876440E-1	-1.758126378E0	6.176473618E0	6.426214678E0
1.592636589E1	-1.836491376E-1	-1.804786444E0	6.386443615E0	6.639099575E0
1.592845471E1	-1.154536903E-1	-1.774876237E0	6.619743824E0	6.854525768E0
1.593054451E1	-4.725824669E-2	-1.773679733E0	6.848856449E0	7.074956381E0
1.593263394E1	-2.392822644E-3	-1.724626899E0	7.196413994E0	7.400183649E0
1.593472314E1	8.554340899E-2	-1.685145378E0	7.549355507E0	7.735618992E0
1.593681284E1	1.489532143E-1	-1.587637782E0	7.920242786E0	8.079172395E0
1.593890040E1	2.745763958E-1	-1.533799291E0	8.152944565E0	8.300508270E0
1.594097811E1	3.284149170E-1	-1.475175142E0	8.510671616E0	8.643814517E0
1.594308046E1	4.689932466E-1	-1.444666624E0	8.772088051E0	8.902614509E0
